1,0.0546875,0.138671875,0,0,2.032
1,0.171875,0.14453125,0,0,2.133
1,0.05078125,0.90234375,0,0,2.03
1,0.06640625,0.177734375,0,0,1.465
1,0.19140625,0.52734375,0,0,2.725
1,0.609375,0.98046875,0,0,2.014
1,0.029296875,0.888671875,0,0,2.295
1,0.671875,0.83203125,0,0,1.51
1,0.095703125,0.2265625,0,0,1.809
1,0.482421875,0.87890625,0,0,1.867
1,0.23046875,0.841796875,0,0,1.739
1,0.154296875,0.8046875,0,0,2.049
1,0.77734375,0.193359375,0,0,2.122
1,0.521484375,0.275390625,0,0,1.302
1,0.697265625,0.353515625,0,0,2.66
1,0.607421875,0.6015625,0,0,1.124
1,0.388671875,0.396484375,0,0,1.238
1,0.02734375,0.212890625,0,0,1.941
1,0.919921875,0.515625,0,0,2.232
1,0.837890625,0.16015625,0,0,2.09
1,0.1875,0.486328125,0,0,2.623
1,0.611328125,0.048828125,0,0,2.58
1,0.54296875,0.513671875,0,0,2.354
1,0.103515625,0.4921875,0,0,2.187
1,0.912109375,0.61328125,0,0,1.971
1,0.01171875,0.908203125,0,0,2.688
1,0.689453125,0.66015625,0,0,1.777
