1,0.37890625,0.484375,0,0,1.996
1,0.35546875,0.435546875,0,0,2.794
1,0.560546875,0.341796875,0,0,1.633
1,0.46484375,0.28125,0,0,1.552
1,0.2421875,0.130859375,0,0,2.298
1,0.326171875,0.130859375,0,0,2.337
1,0.9609375,0.7734375,0,0,2.242
1,0.203125,0.2265625,0,0,2.329
1,0.287109375,0.734375,0,0,2.061
1,0.771484375,0.53515625,0,0,2.074
1,0.111328125,0.84375,0,0,1.349
1,0.23828125,0.37109375,0,0,1.323
1,0.025390625,0.71875,0,0,1.961
1,0.28515625,0.056640625,0,0,2.754
1,0.564453125,0.302734375,0,0,2.255
1,0.13671875,0.6484375,0,0,2.563
1,0.501953125,0.11328125,0,0,2.571
1,0.583984375,0.294921875,0,0,1.845
1,0.451171875,0.3515625,0,0,1.332
1,0.0625,0.263671875,0,0,2.694
1,0.48828125,0.125,0,0,2.48
1,0.412109375,0.501953125,0,0,1.133
1,0.640625,0.697265625,0,0,1.096
1,0.16015625,0.822265625,0,0,2.013
1,0.314453125,0.095703125,0,0,2.789
1,0.12890625,0.568359375,0,0,2.376
1,0.6171875,0.607421875,0,0,2.423
1,0.236328125,0.787109375,0,0,1.941
1,0.4609375,0.919921875,0,0,1.797
1,0.87109375,0.599609375,0,0,2.782
1,0.31640625,0.580078125,0,0,2.118
1,0.62109375,0.970703125,0,0,2.332
1,0.958984375,0.7734375,0,0,1.374
1,0.22265625,0.275390625,0,0,2.189
1,0.16796875,0.25,0,0,1.313
1,0.0859375,0.16796875,0,0,1.005
1,0.4609375,0.69921875,0,0,2.069
1,0.302734375,0.04296875,0,0,1.417
