1,0.87890625,0.84375,0,0,2.476
1,0.025390625,0.353515625,0,0,2.249
1,0.12109375,0.31640625,0,0,1.81
1,0.033203125,0.341796875,0,0,1.376
1,0.548828125,0.22265625,0,0,1.367
1,0.533203125,0.76171875,0,0,1.466
1,0.494140625,0.6328125,0,0,2.314
1,0.15234375,0.705078125,0,0,2.258
1,0.029296875,0.38671875,0,0,2.049
1,0.673828125,0.537109375,0,0,1.078
1,0.181640625,0.0703125,0,0,1.511
1,0.80078125,0.70703125,0,0,2.112
1,0.064453125,0.4765625,0,0,2.179
1,0.01953125,0.078125,0,0,1.7
1,0.28125,0.673828125,0,0,2.534
1,0.669921875,0.37109375,0,0,2.556
1,0.029296875,0.302734375,0,0,2.561
1,0.66015625,0.396484375,0,0,1.416
1,0.390625,0.51953125,0,0,2.758
1,0.109375,0.9140625,0,0,1.568
1,0.876953125,0.607421875,0,0,1.957
1,0.197265625,0.208984375,0,0,1.901
1,0.46875,0.572265625,0,0,2.667
1,0.033203125,0.05078125,0,0,1.445
