1,0.783203125,0.787109375,0,0,1.352
1,0.912109375,0.556640625,0,0,2.369
1,0.255859375,0.162109375,0,0,1.011
1,0.419921875,0.03515625,0,0,1.419
1,0.357421875,0.646484375,0,0,2.511
1,0.888671875,0.01953125,0,0,2.712
1,0.01171875,0.76953125,0,0,2.183
1,0.859375,0.748046875,0,0,2.309
1,0.115234375,0.216796875,0,0,1.954
1,0.248046875,0.4296875,0,0,1.886
1,0.0703125,0.982421875,0,0,2.795
1,0.72265625,0.291015625,0,0,1.167
1,0.931640625,0.2421875,0,0,2.615
1,0.53125,0.423828125,0,0,2.262
1,0.3828125,0.46875,0,0,2.754
1,0.095703125,0.591796875,0,0,1.172
1,0.14453125,0.6484375,0,0,2.476
1,0.0859375,0.603515625,0,0,2.022
1,0.4453125,0.673828125,0,0,2.736
1,0.248046875,0.302734375,0,0,1.47
1,0.326171875,0.9375,0,0,2.441
1,0.7109375,0.841796875,0,0,2.324
1,0.328125,0.462890625,0,0,1.49
1,0.0859375,0.955078125,0,0,1.365
1,0.791015625,0.78125,0,0,2.052
1,0.166015625,0.1171875,0,0,1.296
1,0.4765625,0.32421875,0,0,1.732
1,0.546875,0.369140625,0,0,2.736
1,0.21875,0.462890625,0,0,1.555
1,0.275390625,0.86328125,0,0,1.216
1,0.16796875,0.818359375,0,0,2.235
1,0.837890625,0.71484375,0,0,2.254
1,0.05078125,0.2265625,0,0,2.505
1,0.337890625,0.158203125,0,0,1.164
1,0.259765625,0.978515625,0,0,1.64
