1,0.099609375,0.07421875,0,0,1.474
1,0.380859375,0.08984375,0,0,2.096
1,0.734375,0.39453125,0,0,2.675
1,0.412109375,0.625,0,0,2.181
1,0.296875,0.72265625,0,0,2.734
1,0.068359375,0.95703125,0,0,2.392
1,0.185546875,0.650390625,0,0,1.89
1,0.021484375,0.212890625,0,0,2.531
1,0.94140625,0.814453125,0,0,1.933
1,0.205078125,0.044921875,0,0,2.411
1,0.521484375,0.52734375,0,0,2.257
1,0.625,0.1796875,0,0,2.213
1,0.37109375,0.25,0,0,2.179
1,0.986328125,0.16796875,0,0,1.156
1,0.287109375,0.791015625,0,0,1.719
1,0.6796875,0.40625,0,0,1.73
1,0.2109375,0.529296875,0,0,1.028
1,0.71484375,0.080078125,0,0,2.655
1,0.560546875,0.294921875,0,0,2.307
1,0.5703125,0.92578125,0,0,2.049
1,0.357421875,0.974609375,0,0,2.468
1,0.236328125,0.6171875,0,0,2.734
1,0.46484375,0.94140625,0,0,1.727
1,0.015625,0.271484375,0,0,1.315
1,0.517578125,0.1171875,0,0,2.006
1,0.513671875,0.3046875,0,0,1.612
1,0.126953125,0.814453125,0,0,1.924
1,0.267578125,0.88671875,0,0,1.968
1,0.8046875,0.5859375,0,0,1.45
1,0.453125,0.9765625,0,0,1.679
1,0.494140625,0.78125,0,0,1.438
1,0.349609375,0.97265625,0,0,2.396
1,0.69140625,0.470703125,0,0,2.614
