1,0.0625,0.13671875,0,0,2.335
1,0.537109375,0.125,0,0,2.342
1,0.486328125,0.458984375,0,0,2.4
1,0.5234375,0.603515625,0,0,1.196
1,0.513671875,0.232421875,0,0,2.702
1,0.0546875,0.73828125,0,0,2.41
1,0.876953125,0.669921875,0,0,1.939
1,0.46875,0.654296875,0,0,2.735
1,0.072265625,0.490234375,0,0,2.525
1,0.4375,0.697265625,0,0,1.194
1,0.72265625,0.919921875,0,0,1.798
1,0.91015625,0.091796875,0,0,1.58
1,0.158203125,0.076171875,0,0,1.227
1,0.634765625,0.64453125,0,0,2.054
1,0.72265625,0.3359375,0,0,1.686
1,0.607421875,0.541015625,0,0,1.531
1,0.515625,0.615234375,0,0,1.774
1,0.8046875,0.712890625,0,0,1.206
1,0.666015625,0.662109375,0,0,2.58
1,0.5625,0.732421875,0,0,2.558
1,0.44140625,0.462890625,0,0,2.599
1,0.423828125,0.349609375,0,0,2.489
1,0.41015625,0.42578125,0,0,2.313
1,0.32421875,0.4375,0,0,1.563
1,0.265625,0.384765625,0,0,2.716
1,0.697265625,0.93359375,0,0,1.854
1,0.1015625,0.841796875,0,0,1.154
1,0.443359375,0.107421875,0,0,2.34
